ក្រុមប្រឹក្សាអាជ្ញាកណ្ដាល	ក្រុម|ប្រឹក្សា|អាជ្ញា|កណ្ដាល	ក・្・រ・ុ・ម・ប・្・រ・ឹ・ក・្・ស・ា・អ・ា・ជ・្・ញ・ា・ក・ណ・្・ដ・ា・ល
ខ្សាច់កណ្ដាល	ខ្សាច់|កណ្ដាល	ខ・្・ស・ា・ច・់・ក・ណ・្・ដ・ា・ល
ខ្សែបណ្ដោយ	ខ្សែ|បណ្ដោយ	ខ・្・ស・ែ・ប・ណ・្・ដ・ោ・យ
ខ្សែបណ្ដោយគ្រិនវិច	ខ្សែ|បណ្ដោយ|គ្រិន|វិច	ខ・្・ស・ែ・ប・ណ・្・ដ・ោ・យ・គ・្・រ・ិ・ន・វ・ិ・ច
គ្របដណ្ដប់	គ្រប|ដណ្ដប់	គ・្・រ・ប・ដ・ណ・្・ដ・ប・់
ចងសណ្ដ	ចង|សណ្ដ	ច・ង・ស・ណ・្・ដ
ចាក់កណ្ដាញ់	ចាក់|កណ្ដាញ់	ច・ា・ក・់・ក・ណ・្・ដ・ា・ញ・់
ចាក់បណ្ដោយ	ចាក់|បណ្ដោយ	ច・ា・ក・់・ប・ណ・្・ដ・ោ・យ
ចោរកណ្ដកា	ចោរ|កណ្ដកា	ច・ោ・រ・ក・ណ・្・ដ・ក・ា
ចោរកណ្ដកៈ	ចោរ|កណ្ដកៈ	ច・ោ・រ・ក・ណ・្・ដ・ក・ៈ
ចោរកណ្ដក៍	ចោរ|កណ្ដក៍	ច・ោ・រ・ក・ណ・្・ដ・ក・៍
ឆក់កណ្ដៀត	ឆក់|កណ្ដៀត	ឆ・ក・់・ក・ណ・្・ដ・ៀ・ត
ឆ្មាមិននៅកណ្ដុរឡើងរាជ្យ	ឆ្មា|មិន|នៅ|កណ្ដុរ|ឡើង|រាជ្យ	ឆ・្・ម・ា・ម・ិ・ន・ន・ៅ・ក・ណ・្・ដ・ុ・រ・ឡ・ើ・ង・រ・ា・ជ・្・យ
ជណ្ដើរ	ជណ្ដើរ	ជ・ណ・្・ដ・ើ・រ
កាំជណ្ដើរ	កាំ|ជណ្ដើរ	ក・ា・ំ・ជ・ណ・្・ដ・ើ・រ
ជណ្ដើរយន្ត	ជណ្ដើរ|យន្ត	ជ・ណ・្・ដ・ើ・រ・យ・ន・្・ត
ជណ្ដើរស្វា	ជណ្ដើរ|ស្វា	ជ・ណ・្・ដ・ើ・រ・ស・្・វ・ា
ឈាមអណ្ដែត	ឈាម|អណ្ដែត	ឈ・ា・ម・អ・ណ・្・ដ・ែ・ត
ឈើអណ្ដោត	ឈើ|អណ្ដោត	ឈ・ើ・អ・ណ・្・ដ・ោ・ត
ដណ្ដប់	ដណ្ដប់	ដ・ណ・្・ដ・ប・់
ដណ្ដប់	ដណ្ដប់	ដ・ណ・្・ដ・ប・់
ដណ្ដប់	ដណ្ដប់	ដ・ណ・្・ដ・ប・់
ដណ្ដឹង	ដណ្ដឹង	ដ・ណ・្・ដ・ឹ・ង
ដណ្ដើម	ដណ្ដើម	ដ・ណ・្・ដ・ើ・ម
ដណ្ដាំ	ដណ្ដាំ	ដ・ណ・្・ដ・ា・ំ
ដីសណ្ដ	ដី|សណ្ដ	ដ・ី・ស・ណ・្・ដ
ដើមបណ្ដឹង	ដើម|បណ្ដឹង	ដ・ើ・ម・ប・ណ・្・ដ・ឹ・ង
ដើមបណ្ដឹងរដ្ឋប្បវេណី	ដើម|បណ្ដឹង|រដ្ឋប្បវេណី	ដ・ើ・ម・ប・ណ・្・ដ・ឹ・ង・រ・ដ・្・ឋ・ប・្・ប・វ・េ・ណ・ី
ដែកកណ្ដារ	ដែក|កណ្ដារ	ដ・ែ・ក・ក・ណ・្・ដ・ា・រ
ដោះសណ្ដាយ	ដោះ|សណ្ដាយ	ដ・ោ・ះ・ស・ណ・្・ដ・ា・យ
ត្រចៀកកណ្ដុរ	ត្រចៀក|កណ្ដុរ	ត・្・រ・ច・ៀ・ក・ក・ណ・្・ដ・ុ・រ
ថ្ងៃបណ្ដើរកូន	ថ្ងៃ|បណ្ដើរ|កូន	ថ・្・ង・ៃ・ប・ណ・្・ដ・ើ・រ・ក・ូ・ន
ថ្នាំសណ្ដំ	ថ្នាំ|សណ្ដំ	ថ・្・ន・ា・ំ・ស・ណ・្・ដ・ំ
ថ្លើមអណ្ដើក	ថ្លើម|អណ្ដើក	ថ・្・ល・ើ・ម・អ・ណ・្・ដ・ើ・ក
ថ្លើមអណ្ដើក	ថ្លើម|អណ្ដើក	ថ・្・ល・ើ・ម・អ・ណ・្・ដ・ើ・ក
ទុងបណ្ដែតសំពៅ	ទុង|បណ្ដែត|សំពៅ	ទ・ុ・ង・ប・ណ・្・ដ・ែ・ត・ស・ំ・ព・ៅ
ធនាគារកណ្ដាល	ធនាគារ|កណ្ដាល	ធ・ន・ា・គ・ា・រ・ក・ណ・្・ដ・ា・ល
ធ្នឹមបណ្ដែត	ធ្នឹម|បណ្ដែត	ធ・្・ន・ឹ・ម・ប・ណ・្・ដ・ែ・ត
ធ្មេញកណ្ដុរ	ធ្មេញ|កណ្ដុរ	ធ・្・ម・េ・ញ・ក・ណ・្・ដ・ុ・រ
ធ្មេញកណ្ដូប	ធ្មេញ|កណ្ដូប	ធ・្・ម・េ・ញ・ក・ណ・្・ដ・ូ・ប
នាវាសណ្ដោង	នាវា|សណ្ដោង	ន・ា・វ・ា・ស・ណ・្・ដ・ោ・ង
និឃណ្ដសាស្ត្រ	និឃ|ណ្ដ|សាស្ត្រ	ន・ិ・ឃ・ណ・្・ដ・ស・ា・ស・្・ត・្・រ
បកអណ្ដើក	បក|អណ្ដើក	ប・ក・អ・ណ・្・ដ・ើ・ក
បណ្ដា	បណ្ដា	ប・ណ・្・ដ・ា
បណ្ដាក់	បណ្ដាក់	ប・ណ・្・ដ・ា・ក・់
បណ្ដាក់	បណ្ដាក់	ប・ណ・្・ដ・ា・ក・់
បណ្ដាច់	បណ្ដាច់	ប・ណ・្・ដ・ា・ច・់
បណ្ដាច់ចេញ	បណ្ដាច់|ចេញ	ប・ណ・្・ដ・ា・ច・់・ច・េ・ញ
បណ្ដាច់បណ្ដូល	បណ្ដាច់|បណ្ដូល	ប・ណ・្・ដ・ា・ច・់・ប・ណ・្・ដ・ូ・ល
បណ្ដាច់បណ្ដូល	បណ្ដាច់|បណ្ដូល	ប・ណ・្・ដ・ា・ច・់・ប・ណ・្・ដ・ូ・ល
បណ្ដាញ	បណ្ដាញ	ប・ណ・្・ដ・ា・ញ
បណ្ដាញសង្គម	បណ្ដាញ|សង្គម	ប・ណ・្・ដ・ា・ញ・ស・ង・្・គ・ម
បណ្ដាញសាកល	បណ្ដាញ|សាកល	ប・ណ・្・ដ・ា・ញ・ស・ា・ក・ល
បណ្ដាល	បណ្ដាល	ប・ណ・្・ដ・ា・ល
បណ្ដាស័ក្ដិ	បណ្ដា|ស័ក្ដិ	ប・ណ・្・ដ・ា・ស・័・ក・្・ដ・ិ
បណ្ដាសា	បណ្ដាសា	ប・ណ・្・ដ・ា・ស・ា
បណ្ដិប	បណ្ដិប	ប・ណ・្・ដ・ិ・ប
បណ្ដឹង	បណ្ដឹង	ប・ណ・្・ដ・ឹ・ង
បណ្ដឹងព្រហ្មទណ្ឌ	បណ្ដឹង|ព្រហ្ម|ទណ្ឌ	ប・ណ・្・ដ・ឹ・ង・ព・្・រ・ហ・្・ម・ទ・ណ・្・ឌ
បណ្ដឹងអាជ្ញា	បណ្ដឹង|អាជ្ញា	ប・ណ・្・ដ・ឹ・ង・អ・ា・ជ・្・ញ・ា
បណ្ដឹប	បណ្ដឹប	ប・ណ・្・ដ・ឹ・ប
បណ្ដុន	បណ្ដុន	ប・ណ・្・ដ・ុ・ន
បណ្ដុះ	បណ្ដុះ	ប・ណ・្・ដ・ុ・ះ
បណ្ដុះអុត	បណ្ដុះ|អុត	ប・ណ・្・ដ・ុ・ះ・អ・ុ・ត
បណ្ដុះបណ្ដាល	បណ្ដុះបណ្ដាល	ប・ណ・្・ដ・ុ・ះ・ប・ណ・្・ដ・ា・ល
បណ្ដុះបណ្ដាល	បណ្ដុះបណ្ដាល	ប・ណ・្・ដ・ុ・ះ・ប・ណ・្・ដ・ា・ល
បណ្ដូរ	បណ្ដូរ	ប・ណ・្・ដ・ូ・រ
បណ្ដូល	បណ្ដូល	ប・ណ・្・ដ・ូ・ល
បណ្ដូលចិត្ត	បណ្ដូល|ចិត្ត	ប・ណ・្・ដ・ូ・ល・ច・ិ・ត・្・ត
បណ្ដូលពេជ្រ	បណ្ដូល|ពេជ្រ	ប・ណ・្・ដ・ូ・ល・ព・េ・ជ・្・រ
បណ្ដូលល្ពៅ	បណ្ដូល|ល្ពៅ	ប・ណ・្・ដ・ូ・ល・ល・្・ព・ៅ
បណ្ដើរ	បណ្ដើរ	ប・ណ・្・ដ・ើ・រ
បណ្ដើរបាល់	បណ្ដើរ|បាល់	ប・ណ・្・ដ・ើ・រ・ប・ា・ល・់
បណ្ដេញ	បណ្ដេញ	ប・ណ・្・ដ・េ・ញ
បណ្ដែត	បណ្ដែត	ប・ណ・្・ដ・ែ・ត
បណ្ដែតបណ្ដោយ	បណ្ដែត|បណ្ដោយ	ប・ណ・្・ដ・ែ・ត・ប・ណ・្・ដ・ោ・យ
បណ្ដែតបណ្ដោយ	បណ្ដែត|បណ្ដោយ	ប・ណ・្・ដ・ែ・ត・ប・ណ・្・ដ・ោ・យ
បណ្ដែតប្រទីប	បណ្ដែត|ប្រទីប	ប・ណ・្・ដ・ែ・ត・ប・្・រ・ទ・ី・ប
បណ្ដែតអារម្មណ៍	បណ្ដែត|អារម្មណ៍	ប・ណ・្・ដ・ែ・ត・អ・ា・រ・ម・្・ម・ណ・៍
បណ្ដោយ	បណ្ដោយ	ប・ណ・្・ដ・ោ・យ
បណ្ដោយដៃ	បណ្ដោយ|ដៃ	ប・ណ・្・ដ・ោ・យ・ដ・ៃ
បណ្ដោយ	បណ្ដោយ	ប・ណ・្・ដ・ោ・យ
បណ្ដោយខ្យល់	បណ្ដោយ|ខ្យល់	ប・ណ・្・ដ・ោ・យ・ខ・្・យ・ល・់
បណ្ដោះ	បណ្ដោះ	ប・ណ・្・ដ・ោ・ះ
បណ្ដោះបណ្ដៃ	បណ្ដោះ|បណ្ដៃ	ប・ណ・្・ដ・ោ・ះ・ប・ណ・្・ដ・ៃ
បណ្ដោះបណ្ដៃ	បណ្ដោះ|បណ្ដៃ	ប・ណ・្・ដ・ោ・ះ・ប・ណ・្・ដ・ៃ
បណ្ដោះអាសន្ន	បណ្ដោះ|អាសន្ន	ប・ណ・្・ដ・ោ・ះ・អ・ា・ស・ន・្・ន
បណ្ដៅ	បណ្ដៅ	ប・ណ・្・ដ・ៅ
បណ្ដុំ	បណ្ដុំ	ប・ណ・្・ដ・ុ・ំ
បណ្ដាំ	បណ្ដាំ	ប・ណ・្・ដ・ា・ំ
បណ្ដាំមរតក	បណ្ដាំ|មរតក	ប・ណ・្・ដ・ា・ំ・ម・រ・ត・ក
បូតសណ្ដែក	បូត|សណ្ដែក	ប・ូ・ត・ស・ណ・្・ដ・ែ・ក
បណ្ដេញបំបរ	បណ្ដេញ|បំបរ	ប・ណ・្・ដ・េ・ញ・ប・ំ・ប・រ
ប្រឡងពាក់កណ្ដាលឆមាស	ប្រឡង|ពាក់កណ្ដាល|ឆមាស	ប・្・រ・ឡ・ង・ព・ា・ក・់・ក・ណ・្・ដ・ា・ល・ឆ・ម・ា・ស
ប្រេងសណ្ដែក	ប្រេង|សណ្ដែក	ប・្・រ・េ・ង・ស・ណ・្・ដ・ែ・ក
ផេះកណ្ដាលចង្ក្រាន!	ផេះ|កណ្ដាល|ចង្ក្រាន|!	ផ・េ・ះ・ក・ណ・្・ដ・ា・ល・ច・ង・្・ក・្・រ・ា・ន・!
ពពុះសណ្ដែក	ពពុះ|សណ្ដែក	ព・ព・ុ・ះ・ស・ណ・្・ដ・ែ・ក
ពាក់កណ្ដាល	ពាក់កណ្ដាល	ព・ា・ក・់・ក・ណ・្・ដ・ា・ល
ពាក្យបណ្ដៅ	ពាក្យ|បណ្ដៅ	ព・ា・ក・្・យ・ប・ណ・្・ដ・ៅ
ពាក្យបណ្ដឹង	ពាក្យ|បណ្ដឹង	ព・ា・ក・្・យ・ប・ណ・្・ដ・ឹ・ង
ពុទ្ធបណ្ដាំ	ពុទ្ធ|បណ្ដាំ	ព・ុ・ទ・្・ធ・ប・ណ・្・ដ・ា・ំ
អណ្ដាតពាំព្រីង	អណ្ដាត|ពាំ|ព្រីង	អ・ណ・្・ដ・ា・ត・ព・ា・ំ・ព・្・រ・ី・ង
មជ្ឈមណ្ឌលបណ្ដុះបណ្ដាល	មជ្ឈមណ្ឌល|បណ្ដុះបណ្ដាល	ម・ជ・្・ឈ・ម・ណ・្・ឌ・ល・ប・ណ・្・ដ・ុ・ះ・ប・ណ・្・ដ・ា・ល
មជ្ឈមណ្ឌលបណ្ដុះបណ្ដាល	មជ្ឈមណ្ឌល|បណ្ដុះបណ្ដាល	ម・ជ・្・ឈ・ម・ណ・្・ឌ・ល・ប・ណ・្・ដ・ុ・ះ・ប・ណ・្・ដ・ា・ល
មណ្ឌលអាកាសកណ្ដាល	មណ្ឌល|អាកាស|កណ្ដាល	ម・ណ・្・ឌ・ល・អ・ា・ក・ា・ស・ក・ណ・្・ដ・ា・ល
មាត់អណ្ដើក	មាត់|អណ្ដើក	ម・ា・ត・់・អ・ណ・្・ដ・ើ・ក
មាន់កណ្ដូង	មាន់|កណ្ដូង	ម・ា・ន・់・ក・ណ・្・ដ・ូ・ង
បណ្ដាំមេជី	បណ្ដាំ|មេជី	ប・ណ・្・ដ・ា・ំ・ម・េ・ជ・ី
មេអណ្ដើក	មេ|អណ្ដើក	ម・េ・អ・ណ・្・ដ・ើ・ក
យុគថ្មកណ្ដាល	យុគ|ថ្ម|កណ្ដាល	យ・ុ・គ・ថ・្・ម・ក・ណ・្・ដ・ា・ល
យំអណ្ដឺតអណ្ដក	យំ|អណ្ដឺតអណ្ដក	យ・ំ・អ・ណ・្・ដ・ឺ・ត・អ・ណ・្・ដ・ក
យំអណ្ដឺតអណ្ដក	យំ|អណ្ដឺតអណ្ដក	យ・ំ・អ・ណ・្・ដ・ឺ・ត・អ・ណ・្・ដ・ក
រណ្ដាប់	រណ្ដាប់	រ・ណ・្・ដ・ា・ប・់
រណ្ដាស	រណ្ដាស	រ・ណ・្・ដ・ា・ស
រណ្ដៅ	រណ្ដៅ	រ・ណ・្・ដ・ៅ
រណ្ដៅនរក	រណ្ដៅ|នរក	រ・ណ・្・ដ・ៅ・ន・រ・ក
អុជបីរណ្ដៅ	អុជ|បី|រណ្ដៅ	អ・ុ・ជ・ប・ី・រ・ណ・្・ដ・ៅ
រណ្ដំ	រណ្ដំ	រ・ណ・្・ដ・ំ
ចានមួយរាវរណ្ដំតែគ្នាឯង	ចាន|មួយ|រាវ|រណ្ដំ|តែ|គ្នា|ឯង	ច・ា・ន・ម・ួ・យ・រ・ា・វ・រ・ណ・្・ដ・ំ・ត・ែ・គ・្・ន・ា・ឯ・ង
រណ្ដំតែគ្នាឯង	រណ្ដំ|តែ|គ្នា|ឯង	រ・ណ・្・ដ・ំ・ត・ែ・គ・្・ន・ា・ឯ・ង
រត់សណ្ដាប	រត់|សណ្ដាប	រ・ត・់・ស・ណ・្・ដ・ា・ប
មនុស្សអណ្ដាតរយ	មនុស្ស|អណ្ដាត|រយ	ម・ន・ុ・ស・្・ស・អ・ណ・្・ដ・ា・ត・រ・យ
រយៈបណ្ដោយ	រយៈ|បណ្ដោយ	រ・យ・ៈ・ប・ណ・្・ដ・ោ・យ
រសាត់អណ្ដែត	រសាត់|អណ្ដែត	រ・ស・ា・ត・់・អ・ណ・្・ដ・ែ・ត
ក្ររហាមដូចអណ្ដើកចូលភ្លើង	ក្ររហាម|ដូច|អណ្ដើក|ចូល|ភ្លើង	ក・្・រ・រ・ហ・ា・ម・ដ・ូ・ច・អ・ណ・្・ដ・ើ・ក・ច・ូ・ល・ភ・្・ល・ើ・ង
បណ្ដារាស្ត្រ	បណ្ដា|រាស្ត្រ	ប・ណ・្・ដ・ា・រ・ា・ស・្・ត・្・រ
រុម្មិណ្ដេ	រុម្មិណ្ដេ	រ・ុ・ម・្・ម・ិ・ណ・្・ដ・េ
រាំកណ្ដូបសេះ	រាំ|កណ្ដូប|សេះ	រ・ា・ំ・ក・ណ・្・ដ・ូ・ប・ស・េ・ះ
លិចកណ្ដេងដី	លិច|កណ្ដេង|ដី	ល・ិ・ច・ក・ណ・្・ដ・េ・ង・ដ・ី
លិចអណ្ដែត	លិច|អណ្ដែត	ល・ិ・ច・អ・ណ・្・ដ・ែ・ត
លិចអណ្ដែតៗ	លិច|អណ្ដែត|ៗ	ល・ិ・ច・អ・ណ・្・ដ・ែ・ត・ៗ
វណ្ដ	វណ្ដ	វ・ណ・្・ដ
វ័ណ្ដ	វ័ណ្ដ	វ・័・ណ・្・ដ
សក់កណ្ដាញ់	សក់|កណ្ដាញ់	ស・ក・់・ក・ណ・្・ដ・ា・ញ・់
សណ្ដ	សណ្ដ	ស・ណ・្・ដ
ដាក់សណ្ដ	ដាក់|សណ្ដ	ដ・ា・ក・់・ស・ណ・្・ដ
ត្រូវសណ្ដ	ត្រូវ|សណ្ដ	ត・្・រ・ូ・វ・ស・ណ・្・ដ
ថែមសណ្ដ	ថែម|សណ្ដ	ថ・ែ・ម・ស・ណ・្・ដ
លើកសណ្ដ	លើក|សណ្ដ	ល・ើ・ក・ស・ណ・្・ដ
សណ្ដក	សណ្ដក	ស・ណ・្・ដ・ក
សណ្ដង់	សណ្ដង់	ស・ណ・្・ដ・ង・់
សណ្ដា	សណ្ដា	ស・ណ・្・ដ・ា
សណ្ដាន់	សណ្ដាន់	ស・ណ・្・ដ・ា・ន・់
សណ្ដាប	សណ្ដាប	ស・ណ・្・ដ・ា・ប
សណ្ដាប់	សណ្ដាប់	ស・ណ・្・ដ・ា・ប・់
សណ្ដាប់	សណ្ដាប់	ស・ណ・្・ដ・ា・ប・់
សណ្ដាប់ធ្នាប់	សណ្ដាប់ធ្នាប់	ស・ណ・្・ដ・ា・ប・់・ធ・្・ន・ា・ប・់
សណ្ដាប់ស្ទង់	សណ្ដាប់|ស្ទង់	ស・ណ・្・ដ・ា・ប・់・ស・្・ទ・ង・់
សណ្ដាយ	សណ្ដាយ	ស・ណ・្・ដ・ា・យ
ព្នៅសណ្ដាយ	ព្នៅ|សណ្ដាយ	ព・្・ន・ៅ・ស・ណ・្・ដ・ា・យ
សណ្ដាយម្ខាង	សណ្ដាយ|ម្ខាង	ស・ណ・្・ដ・ា・យ・ម・្・ខ・ា・ង
សណ្ដាយ	សណ្ដាយ	ស・ណ・្・ដ・ា・យ
សណ្ដាយ	សណ្ដាយ	ស・ណ・្・ដ・ា・យ
សណ្ដូក	សណ្ដូក	ស・ណ・្・ដ・ូ・ក
សណ្ដូន	សណ្ដូន	ស・ណ・្・ដ・ូ・ន
សណ្ដែក	សណ្ដែក	ស・ណ・្・ដ・ែ・ក
សណ្ដែកដី	សណ្ដែក|ដី	ស・ណ・្・ដ・ែ・ក・ដ・ី
សណ្ដែកបណ្ដុះ	សណ្ដែក|បណ្ដុះ	ស・ណ・្・ដ・ែ・ក・ប・ណ・្・ដ・ុ・ះ
